OBSDHM,RF
202103091700 ,0
202103091710 ,0
202103091720 ,0
202103091730 ,0
202103091740 ,0
202103091750 ,0
202103091800 ,0
202103091810 ,0
202103091820 ,0
202103091830 ,0
202103091840 ,0
202103091850 ,0
202103091900 ,0
202103091910 ,0
202103091920 ,0
202103091930 ,0
202103091940 ,0
202103091950 ,0
202103092000 ,0
202103092010 ,0
202103092020 ,0
202103092030 ,0
202103092040 ,0
202103092050 ,0
202103092100 ,0
202103092110 ,0
202103092120 ,0
202103092130 ,0
202103092140 ,0
202103092150 ,0
202103092200 ,0
202103092210 ,0
202103092220 ,0
202103092230 ,0
202103092240 ,0
202103092250 ,0
202103092300 ,0
202103092310 ,0
202103092320 ,0
202103092330 ,0
202103092340 ,0
202103092350 ,0
202103092400 ,0
202103100010 ,0
202103100020 ,0
202103100030 ,0
202103100040 ,0
202103100050 ,0
202103100100 ,0
202103100110 ,0
202103100120 ,0
202103100130 ,0
202103100140 ,0
202103100150 ,0
202103100200 ,0
202103100210 ,0
202103100220 ,0
202103100230 ,0
202103100240 ,0
202103100250 ,0
202103100300 ,0
202103100310 ,0
202103100320 ,0
202103100330 ,0
202103100340 ,0
202103100350 ,0
202103100400 ,0
202103100410 ,0
202103100420 ,0
202103100430 ,0
202103100440 ,0
202103100450 ,0
202103100500 ,0
202103100510 ,0
202103100520 ,0
202103100530 ,0
202103100540 ,0
202103100550 ,0
202103100600 ,0
202103100610 ,0
202103100620 ,0
202103100630 ,0
202103100640 ,0
202103100650 ,0
202103100700 ,0
202103100710 ,0
202103100720 ,0
202103100730 ,0
202103100740 ,0
202103100750 ,0
202103100800 ,0
202103100810 ,0
202103100820 ,0
202103100830 ,0
202103100840 ,0
202103100850 ,0
202103100900 ,0
202103100910 ,0
202103100920 ,0
202103100930 ,0
202103100940 ,0
202103100950 ,0
202103101000 ,0
202103101010 ,0
202103101020 ,0
202103101030 ,0
202103101040 ,0
202103101050 ,0
202103101100 ,0
202103101110 ,0
202103101120 ,0
202103101130 ,0
202103101140 ,0
202103101150 ,0
202103101200 ,0
202103101210 ,0
202103101220 ,0
202103101230 ,0
202103101240 ,0
202103101250 ,0
202103101300 ,0
202103101310 ,0
202103101320 ,0
202103101330 ,0
202103101340 ,0
202103101350 ,0
202103101400 ,0
202103101410 ,0
202103101420 ,0
202103101430 ,0
202103101440 ,0
202103101450 ,0
202103101500 ,0
202103101510 ,0
202103101520 ,0
202103101530 ,0
202103101540 ,0
202103101550 ,0
202103101600 ,0
202103101610 ,0
202103101620 ,0
202103101630 ,0
202103101640 ,0
202103101650 ,0
202103101700 ,0
202103101710 ,0
202103101720 ,0
202103101730 ,0
202103101740 ,0
202103101750 ,0
202103101800 ,0
202103101810 ,0
202103101820 ,0
202103101830 ,0
202103101840 ,0
202103101850 ,0
202103101900 ,0
202103101910 ,0
202103101920 ,0
202103101930 ,0
202103101940 ,0
202103101950 ,0
202103102000 ,0
202103102010 ,0
202103102020 ,0
202103102030 ,0
202103102040 ,0
202103102050 ,0
202103102100 ,0
202103102110 ,0
202103102120 ,0
202103102130 ,0
202103102140 ,0
202103102150 ,0
202103102200 ,0
202103102210 ,0
202103102220 ,0
202103102230 ,0
202103102240 ,0
202103102250 ,0
202103102300 ,0
202103102310 ,0
202103102320 ,0
202103102330 ,0
202103102340 ,0
202103102350 ,0
202103102400 ,0
202103110010 ,0
202103110020 ,0
202103110030 ,0
202103110040 ,0
202103110050 ,0
202103110100 ,0
202103110110 ,0
202103110120 ,0
202103110130 ,0
202103110140 ,0
202103110150 ,0
202103110200 ,0
202103110210 ,0
202103110220 ,0
202103110230 ,0
202103110240 ,0
202103110250 ,0
202103110300 ,0
202103110310 ,0
202103110320 ,0
202103110330 ,0
202103110340 ,0
202103110350 ,0
202103110400 ,0
202103110410 ,0
202103110420 ,0
202103110430 ,0
202103110440 ,0
202103110450 ,0
202103110500 ,0
202103110510 ,0
202103110520 ,0
202103110530 ,0
202103110540 ,0
202103110550 ,0
202103110600 ,0
202103110610 ,0
202103110620 ,0
202103110630 ,0
202103110640 ,0
202103110650 ,0
202103110700 ,0
202103110710 ,0
202103110720 ,0
202103110730 ,0
202103110740 ,0
202103110750 ,0
202103110800 ,0
202103110810 ,0
202103110820 ,0
202103110830 ,0
202103110840 ,0
202103110850 ,0
202103110900 ,0
202103110910 ,0
202103110920 ,0
202103110930 ,0
202103110940 ,0
202103110950 ,0
202103111000 ,0
202103111010 ,0
202103111020 ,0
202103111030 ,0
202103111040 ,0
202103111050 ,0
202103111100 ,0
202103111110 ,0
202103111120 ,0
202103111130 ,0
202103111140 ,0
202103111150 ,0
202103111200 ,0
202103111210 ,0
202103111220 ,0
202103111230 ,0
202103111240 ,0
202103111250 ,0
202103111300 ,0
202103111310 ,0
202103111320 ,0
202103111330 ,0
202103111340 ,0
202103111350 ,0
202103111400 ,0
202103111410 ,0
202103111420 ,0
202103111430 ,0
202103111440 ,0
202103111450 ,0
202103111500 ,0
202103111510 ,0
202103111520 ,0
202103111530 ,0
202103111540 ,0
202103111550 ,0
202103111600 ,0
202103111610 ,0
202103111620 ,0
202103111630 ,0
202103111640 ,0
202103111650 ,0
202103111700 ,0
202103111710 ,0
202103111720 ,0
202103111730 ,0
202103111740 ,0
202103111750 ,0
202103111800 ,0
202103111810 ,0
202103111820 ,0
202103111830 ,0
202103111840 ,0
202103111850 ,0
202103111900 ,0
202103111910 ,0
202103111920 ,0
202103111930 ,0
202103111940 ,0
202103111950 ,0
202103112000 ,0
202103112010 ,0
202103112020 ,0
202103112030 ,0
202103112040 ,0
202103112050 ,0
202103112100 ,0
202103112110 ,0
202103112120 ,0
202103112130 ,0
202103112140 ,0
202103112150 ,0
202103112200 ,0
202103112210 ,0
202103112220 ,0
202103112230 ,0
202103112240 ,0
202103112250 ,0
202103112300 ,0
202103112310 ,0
202103112320 ,0
202103112330 ,1
202103112340 ,0
202103112350 ,1
202103112400 ,0
202103120010 ,1
202103120020 ,0
202103120030 ,1
202103120040 ,0
202103120050 ,0
202103120100 ,1
202103120110 ,0
202103120120 ,1
202103120130 ,0
202103120140 ,0
202103120150 ,1
202103120200 ,0
202103120210 ,0
202103120220 ,0
202103120230 ,0
202103120240 ,1
202103120250 ,0
202103120300 ,0
202103120310 ,0
202103120320 ,1
202103120330 ,0
202103120340 ,1
202103120350 ,1
202103120400 ,0
202103120410 ,1
202103120420 ,0
202103120430 ,1
202103120440 ,1
202103120450 ,0
202103120500 ,1
202103120510 ,0
202103120520 ,0
202103120530 ,0
202103120540 ,1
202103120550 ,0
202103120600 ,0
202103120610 ,0
202103120620 ,0
202103120630 ,0
202103120640 ,0
202103120650 ,1
202103120700 ,0
202103120710 ,0
202103120720 ,0
202103120730 ,1
202103120740 ,0
202103120750 ,0
202103120800 ,0
202103120810 ,0
202103120820 ,1
202103120830 ,0
202103120840 ,0
202103120850 ,0
202103120900 ,0
202103120910 ,1
202103120920 ,0
202103120930 ,0
202103120940 ,0
202103120950 ,1
202103121000 ,0
202103121010 ,0
202103121020 ,0
202103121030 ,0
202103121040 ,1
202103121050 ,0
202103121100 ,0
202103121110 ,0
202103121120 ,0
202103121130 ,0
202103121140 ,1
202103121150 ,0
202103121200 ,0
202103121210 ,0
202103121220 ,0
202103121230 ,0
202103121240 ,0
202103121250 ,0
202103121300 ,0
202103121310 ,0
202103121320 ,0
202103121330 ,0
202103121340 ,0
202103121350 ,0
202103121400 ,0
202103121410 ,0
202103121420 ,0
202103121430 ,0
202103121440 ,0
202103121450 ,0
202103121500 ,0
202103121510 ,0
202103121520 ,0
202103121530 ,0
202103121540 ,0
202103121550 ,0
202103121600 ,0
202103121610 ,0
202103121620 ,0
202103121630 ,0
202103121640 ,0
202103121650 ,0
202103121700 ,0
202103121710 ,0
202103121720 ,0
202103121730 ,0
202103121740 ,0
202103121750 ,0
202103121800 ,0
202103121810 ,0
202103121820 ,0
202103121830 ,0
202103121840 ,0
202103121850 ,0
202103121900 ,0
202103121910 ,0
202103121920 ,0
202103121930 ,0
202103121940 ,0
202103121950 ,0
202103122000 ,0
202103122010 ,0
202103122020 ,0
202103122030 ,0
202103122040 ,0
202103122050 ,0
202103122100 ,0
202103122110 ,0
202103122120 ,0
202103122130 ,0
202103122140 ,0
202103122150 ,0
202103122200 ,0
202103122210 ,0
202103122220 ,0
202103122230 ,0
202103122240 ,0
202103122250 ,0
202103122300 ,0
202103122310 ,0
202103122320 ,0
202103122330 ,0
202103122340 ,0
202103122350 ,0
202103122400 ,0
202103130010 ,0
202103130020 ,0
202103130030 ,0
202103130040 ,0
202103130050 ,0
202103130100 ,0
202103130110 ,0
202103130120 ,0
202103130130 ,0
202103130140 ,0
202103130150 ,0
202103130200 ,0
202103130210 ,0
202103130220 ,0
202103130230 ,0
202103130240 ,0
202103130250 ,0
202103130300 ,0
202103130310 ,0
202103130320 ,0
202103130330 ,0
202103130340 ,0
202103130350 ,0
202103130400 ,0
202103130410 ,0
202103130420 ,0
202103130430 ,0
202103130440 ,0
202103130450 ,0
202103130500 ,0
202103130510 ,0
202103130520 ,0
202103130530 ,0
202103130540 ,0
202103130550 ,0
202103130600 ,0
202103130610 ,0
202103130620 ,0
202103130630 ,0
202103130640 ,0
202103130650 ,0
202103130700 ,0
202103130710 ,0
202103130720 ,0
202103130730 ,0
202103130740 ,0
202103130750 ,0
202103130800 ,0
202103130810 ,0
202103130820 ,0
202103130830 ,0
202103130840 ,0
202103130850 ,0
202103130900 ,0
202103130910 ,0
202103130920 ,0
202103130930 ,0
202103130940 ,0
202103130950 ,0
202103131000 ,0
202103131010 ,0
202103131020 ,0
202103131030 ,0
202103131040 ,0
202103131050 ,0
202103131100 ,0
202103131110 ,0
202103131120 ,0
202103131130 ,0
202103131140 ,0
202103131150 ,0
202103131200 ,0
202103131210 ,0
202103131220 ,0
202103131230 ,0
202103131240 ,0
202103131250 ,0
202103131300 ,0
202103131310 ,0
202103131320 ,0
202103131330 ,0
202103131340 ,0
202103131350 ,0
202103131400 ,0
202103131410 ,0
202103131420 ,0
202103131430 ,0
202103131440 ,0
202103131450 ,0
202103131500 ,0
202103131510 ,0
202103131520 ,0
202103131530 ,0
202103131540 ,0
202103131550 ,0
202103131600 ,0
202103131610 ,0
202103131620 ,0
202103131630 ,0
202103131640 ,0
202103131650 ,0
202103131700 ,0
202103131710 ,0
202103131720 ,0
202103131730 ,0
202103131740 ,0
202103131750 ,0
202103131800 ,0
202103131810 ,0
202103131820 ,0
202103131830 ,0
202103131840 ,0
202103131850 ,0
202103131900 ,0
202103131910 ,0
202103131920 ,0
202103131930 ,0
202103131940 ,0
202103131950 ,0
202103132000 ,0
202103132010 ,0
202103132020 ,0
202103132030 ,0
202103132040 ,0
202103132050 ,0
202103132100 ,0
202103132110 ,0
202103132120 ,0
202103132130 ,0
202103132140 ,0
202103132150 ,0
202103132200 ,0
202103132210 ,0
202103132220 ,0
202103132230 ,0
202103132240 ,0
202103132250 ,0
202103132300 ,0
202103132310 ,0
202103132320 ,0
202103132330 ,0
202103132340 ,0
202103132350 ,0
202103132400 ,0
202103140010 ,0
202103140020 ,0
202103140030 ,0
202103140040 ,0
202103140050 ,0
202103140100 ,0
202103140110 ,0
202103140120 ,0
202103140130 ,0
202103140140 ,0
202103140150 ,0
202103140200 ,0
202103140210 ,0
202103140220 ,0
202103140230 ,0
202103140240 ,0
202103140250 ,0
202103140300 ,0
202103140310 ,0
202103140320 ,0
202103140330 ,0
202103140340 ,0
202103140350 ,0
202103140400 ,0
202103140410 ,0
202103140420 ,0
202103140430 ,0
202103140440 ,0
202103140450 ,0
202103140500 ,0
202103140510 ,0
202103140520 ,0
202103140530 ,0
202103140540 ,0
202103140550 ,0
202103140600 ,0
202103140610 ,0
202103140620 ,0
202103140630 ,0
202103140640 ,0
202103140650 ,0
202103140700 ,0
202103140710 ,0
202103140720 ,0
202103140730 ,0
202103140740 ,0
202103140750 ,0
202103140800 ,0
202103140810 ,0
202103140820 ,0
202103140830 ,0
202103140840 ,0
202103140850 ,0
202103140900 ,0
202103140910 ,0
202103140920 ,0
202103140930 ,0
202103140940 ,0
202103140950 ,0
202103141000 ,0
202103141010 ,0
202103141020 ,0
202103141030 ,0
202103141040 ,0
202103141050 ,0
202103141100 ,0
202103141110 ,0
202103141120 ,0
202103141130 ,0
202103141140 ,0
202103141150 ,0
202103141200 ,0
202103141210 ,0
202103141220 ,0
202103141230 ,0
202103141240 ,0
202103141250 ,0
202103141300 ,0
202103141310 ,0
202103141320 ,0
202103141330 ,0
202103141340 ,0
202103141350 ,0
202103141400 ,0
202103141410 ,0
202103141420 ,0
202103141430 ,0
202103141440 ,0
202103141450 ,0
202103141500 ,0
202103141510 ,0
202103141520 ,0
202103141530 ,0
202103141540 ,0
202103141550 ,0
202103141600 ,0
202103141610 ,0
202103141620 ,0
202103141630 ,0
202103141640 ,0
202103141650 ,0
202103141700 ,0
202103141710 ,0
202103141720 ,0
202103141730 ,0
202103141740 ,0
202103141750 ,0
202103141800 ,0
202103141810 ,0
202103141820 ,0
202103141830 ,0
202103141840 ,0
202103141850 ,0
202103141900 ,0
202103141910 ,0
202103141920 ,0
202103141930 ,0
202103141940 ,0
202103141950 ,0
202103142000 ,0
202103142010 ,0
202103142020 ,0
202103142030 ,0
202103142040 ,0
202103142050 ,0
202103142100 ,0
202103142110 ,0
202103142120 ,0
202103142130 ,0
202103142140 ,0
202103142150 ,0
202103142200 ,0
202103142210 ,0
202103142220 ,0
202103142230 ,0
202103142240 ,0
202103142250 ,0
202103142300 ,0
202103142310 ,0
202103142320 ,0
202103142330 ,0
202103142340 ,0
202103142350 ,0
202103142400 ,0
202103150010 ,0
202103150020 ,0
202103150030 ,0
202103150040 ,0
202103150050 ,0
202103150100 ,0
202103150110 ,0
202103150120 ,0
202103150130 ,0
202103150140 ,0
202103150150 ,0
202103150200 ,0
202103150210 ,0
202103150220 ,0
202103150230 ,0
202103150240 ,0
202103150250 ,0
202103150300 ,0
202103150310 ,0
202103150320 ,0
202103150330 ,0
202103150340 ,0
202103150350 ,0
202103150400 ,0
202103150410 ,0
202103150420 ,0
202103150430 ,0
202103150440 ,0
202103150450 ,0
202103150500 ,0
202103150510 ,0
202103150520 ,0
202103150530 ,0
202103150540 ,0
202103150550 ,0
202103150600 ,0
202103150610 ,0
202103150620 ,0
202103150630 ,0
202103150640 ,0
202103150650 ,0
202103150700 ,0
202103150710 ,0
202103150720 ,0
202103150730 ,0
202103150740 ,0
202103150750 ,0
202103150800 ,0
202103150810 ,0
202103150820 ,0
202103150830 ,0
202103150840 ,0
202103150850 ,0
202103150900 ,0
202103150910 ,0
202103150920 ,0
202103150930 ,0
202103150940 ,0
202103150950 ,0
202103151000 ,0
202103151010 ,0
202103151020 ,0
202103151030 ,0
202103151040 ,0
202103151050 ,0
202103151100 ,0
202103151110 ,0
202103151120 ,0
202103151130 ,0
202103151140 ,0
202103151150 ,0
202103151200 ,0
202103151210 ,0
202103151220 ,0
202103151230 ,0
202103151240 ,0
202103151250 ,0
202103151300 ,0
202103151310 ,0
202103151320 ,0
202103151330 ,0
202103151340 ,0
202103151350 ,0
202103151400 ,0
202103151410 ,0
202103151420 ,0
202103151430 ,0
202103151440 ,0
202103151450 ,0
202103151500 ,0
202103151510 ,0
202103151520 ,0
202103151530 ,0
202103151540 ,0
202103151550 ,0
202103151600 ,0
202103151610 ,0
202103151620 ,0
202103151630 ,0
202103151640 ,0
202103151650 ,0
202103151700 ,0
202103151710 ,0
202103151720 ,0
202103151730 ,0
202103151740 ,0
202103151750 ,0
202103151800 ,0
202103151810 ,0
202103151820 ,0
202103151830 ,0
202103151840 ,0
202103151850 ,0
202103151900 ,0
202103151910 ,0
202103151920 ,0
202103151930 ,0
202103151940 ,0
202103151950 ,0
202103152000 ,0
202103152010 ,0
202103152020 ,0
202103152030 ,0
202103152040 ,0
202103152050 ,0
202103152100 ,0
202103152110 ,0
202103152120 ,0
202103152130 ,0
202103152140 ,0
202103152150 ,0
202103152200 ,0
202103152210 ,0
202103152220 ,0
202103152230 ,0
202103152240 ,0
202103152250 ,0
202103152300 ,0
202103152310 ,0
202103152320 ,0
202103152330 ,0
202103152340 ,1
202103152350 ,0
202103152400 ,0
202103160010 ,1
202103160020 ,0
202103160030 ,1
202103160040 ,0
202103160050 ,1
202103160100 ,0
202103160110 ,1
202103160120 ,0
202103160130 ,0
202103160140 ,0
202103160150 ,1
202103160200 ,0
202103160210 ,0
202103160220 ,0
202103160230 ,0
202103160240 ,0
202103160250 ,0
202103160300 ,0
202103160310 ,0
202103160320 ,0
202103160330 ,0
202103160340 ,0
202103160350 ,0
202103160400 ,1
202103160410 ,0
202103160420 ,0
202103160430 ,0
202103160440 ,0
202103160450 ,0
202103160500 ,0
202103160510 ,0
202103160520 ,0
202103160530 ,0
202103160540 ,0
202103160550 ,0
202103160600 ,0
202103160610 ,0
202103160620 ,0
202103160630 ,0
202103160640 ,0
202103160650 ,0
202103160700 ,0
202103160710 ,0
202103160720 ,0
202103160730 ,0
202103160740 ,0
202103160750 ,0
202103160800 ,0
202103160810 ,0
202103160820 ,0
202103160830 ,0
202103160840 ,0
202103160850 ,0
202103160900 ,0
202103160910 ,0
202103160920 ,0
202103160930 ,0
202103160940 ,0
202103160950 ,0
202103161000 ,0
202103161010 ,0
202103161020 ,0
202103161030 ,0
202103161040 ,0
202103161050 ,0
202103161100 ,0
202103161110 ,0
202103161120 ,0
202103161130 ,0
202103161140 ,0
202103161150 ,0
202103161200 ,0
202103161210 ,0
202103161220 ,0
202103161230 ,0
202103161240 ,0
202103161250 ,0
202103161300 ,0
202103161310 ,0
202103161320 ,0
202103161330 ,0
202103161340 ,0
202103161350 ,0
202103161400 ,0
202103161410 ,0
202103161420 ,0
202103161430 ,0
202103161440 ,0
202103161450 ,0
202103161500 ,0
202103161510 ,0
202103161520 ,0
202103161530 ,0
202103161540 ,0
202103161550 ,0
202103161600 ,0
202103161610 ,0
202103161620 ,0
202103161630 ,0
202103161640 ,0
202103161650 ,0
202103161700 ,0
202103161710 ,0
202103161720 ,0
202103161730 ,0
202103161740 ,0
202103161750 ,0
202103161800 ,0
202103161810 ,0
202103161820 ,0
202103161830 ,0
202103161840 ,0
202103161850 ,0
202103161900 ,0
202103161910 ,0
202103161920 ,0
202103161930 ,0
202103161940 ,0
202103161950 ,0
202103162000 ,0
202103162010 ,0
202103162020 ,0
202103162030 ,0
202103162040 ,0
202103162050 ,0
202103162100 ,0
202103162110 ,0
202103162120 ,0
202103162130 ,0
202103162140 ,0
202103162150 ,0
202103162200 ,0
202103162210 ,0
202103162220 ,0
202103162230 ,0
202103162240 ,0
202103162250 ,0
202103162300 ,0
202103162310 ,0
202103162320 ,0
202103162330 ,0
202103162340 ,0
202103162350 ,0
202103162400 ,0
202103170010 ,0
202103170020 ,0
202103170030 ,0
202103170040 ,0
202103170050 ,0
202103170100 ,0
202103170110 ,0
202103170120 ,0
202103170130 ,0
202103170140 ,0
202103170150 ,0
202103170200 ,0
202103170210 ,0
202103170220 ,0
202103170230 ,0
202103170240 ,0
202103170250 ,0
202103170300 ,0
202103170310 ,0
202103170320 ,0
202103170330 ,0
202103170340 ,0
202103170350 ,0
202103170400 ,0
202103170410 ,0
202103170420 ,0
202103170430 ,0
202103170440 ,0
202103170450 ,0
202103170500 ,0
202103170510 ,0
202103170520 ,0
202103170530 ,0
202103170540 ,0
202103170550 ,0
202103170600 ,0
202103170610 ,0
202103170620 ,0
202103170630 ,0
202103170640 ,0
202103170650 ,0
202103170700 ,0
202103170710 ,0
202103170720 ,0
202103170730 ,0
202103170740 ,0
202103170750 ,0
202103170800 ,0
202103170810 ,0
202103170820 ,0
202103170830 ,0
202103170840 ,0
202103170850 ,0
202103170900 ,0
202103170910 ,0
202103170920 ,0
202103170930 ,0
202103170940 ,0
202103170950 ,0
202103171000 ,0
202103171010 ,0
202103171020 ,0
202103171030 ,0
202103171040 ,0
202103171050 ,0
202103171100 ,0
202103171110 ,0
202103171120 ,0
202103171130 ,0
202103171140 ,0
202103171150 ,0
202103171200 ,0
202103171210 ,0
202103171220 ,0
202103171230 ,0
202103171240 ,0
202103171250 ,0
202103171300 ,0
202103171310 ,0
202103171320 ,0
202103171330 ,0
202103171340 ,0
202103171350 ,0
202103171400 ,0
202103171410 ,0
202103171420 ,0
202103171430 ,0
202103171440 ,0
202103171450 ,0
202103171500 ,0
202103171510 ,0
202103171520 ,0
202103171530 ,0
202103171540 ,0
202103171550 ,0
202103171600 ,0
202103171610 ,0
202103171620 ,0
202103171630 ,0
202103171640 ,0
202103171650 ,0
202103171700 ,0
202103171710 ,0
202103171720 ,0
202103171730 ,0
202103171740 ,0
202103171750 ,0
202103171800 ,0
202103171810 ,0
202103171820 ,0
202103171830 ,0
202103171840 ,0
202103171850 ,0
202103171900 ,0
202103171910 ,0
202103171920 ,0
202103171930 ,0
202103171940 ,0
202103171950 ,0
202103172000 ,0
202103172010 ,0
202103172020 ,0
202103172030 ,0
202103172040 ,0
202103172050 ,0
202103172100 ,0
202103172110 ,0
202103172120 ,0
202103172130 ,0
202103172140 ,0
202103172150 ,0
202103172200 ,0
202103172210 ,0
202103172220 ,0
202103172230 ,0
202103172240 ,0
202103172250 ,0
202103172300 ,0
202103172310 ,0
202103172320 ,0
202103172330 ,0
202103172340 ,0
202103172350 ,0
202103172400 ,0
202103180010 ,0
202103180020 ,0
202103180030 ,0
202103180040 ,0
202103180050 ,0
202103180100 ,0
202103180110 ,0
202103180120 ,0
202103180130 ,0
202103180140 ,0
202103180150 ,0
202103180200 ,0
202103180210 ,0
202103180220 ,0
202103180230 ,0
202103180240 ,0
202103180250 ,0
202103180300 ,0
202103180310 ,0
202103180320 ,0
202103180330 ,0
202103180340 ,0
202103180350 ,0
202103180400 ,0
202103180410 ,0
202103180420 ,0
202103180430 ,0
202103180440 ,0
202103180450 ,0
202103180500 ,0
202103180510 ,0
202103180520 ,0
202103180530 ,0
202103180540 ,0
202103180550 ,0
202103180600 ,0
202103180610 ,0
202103180620 ,0
202103180630 ,0
202103180640 ,0
202103180650 ,0
202103180700 ,0
202103180710 ,0
202103180720 ,0
202103180730 ,0
202103180740 ,0
202103180750 ,0
202103180800 ,0
202103180810 ,0
202103180820 ,0
202103180830 ,0
202103180840 ,0
202103180850 ,0
202103180900 ,0
202103180910 ,0
202103180920 ,0
202103180930 ,0
202103180940 ,0
202103180950 ,0
202103181000 ,0
202103181010 ,0
202103181020 ,0
202103181030 ,0
202103181040 ,0
202103181050 ,0
202103181100 ,0
202103181110 ,0
202103181120 ,0
202103181130 ,0
202103181140 ,0
202103181150 ,0
202103181200 ,0
202103181210 ,0
202103181220 ,0
202103181230 ,0
202103181240 ,0
202103181250 ,0
202103181300 ,0
202103181310 ,0
202103181320 ,0
202103181330 ,0
202103181340 ,0
202103181350 ,0
202103181400 ,0
202103181410 ,0
202103181420 ,0
202103181430 ,0
202103181440 ,0
202103181450 ,0
202103181500 ,0
202103181510 ,0
202103181520 ,0
202103181530 ,0
202103181540 ,0
202103181550 ,0
202103181600 ,0
202103181610 ,0
202103181620 ,0
202103181630 ,0
202103181640 ,0
202103181650 ,0
202103181700 ,0
202103181710 ,0
202103181720 ,0
202103181730 ,0
202103181740 ,0
202103181750 ,0
202103181800 ,0
202103181810 ,0
202103181820 ,0
202103181830 ,0
202103181840 ,0
202103181850 ,0
202103181900 ,0
202103181910 ,0
202103181920 ,0
202103181930 ,0
202103181940 ,0
202103181950 ,0
202103182000 ,0
202103182010 ,0
202103182020 ,0
202103182030 ,0
202103182040 ,0
202103182050 ,0
202103182100 ,0
202103182110 ,0
202103182120 ,0
202103182130 ,0
202103182140 ,0
202103182150 ,0
202103182200 ,0
202103182210 ,0
202103182220 ,0
202103182230 ,0
202103182240 ,0
202103182250 ,0
202103182300 ,0
202103182310 ,0
202103182320 ,0
202103182330 ,0
202103182340 ,0
202103182350 ,0
202103182400 ,0
202103190010 ,0
202103190020 ,0
202103190030 ,0
202103190040 ,0
202103190050 ,0
202103190100 ,0
202103190110 ,0
202103190120 ,0
202103190130 ,0
202103190140 ,0
202103190150 ,0
202103190200 ,0
202103190210 ,0
202103190220 ,0
202103190230 ,0
202103190240 ,0
202103190250 ,0
202103190300 ,0
202103190310 ,0
202103190320 ,0
202103190330 ,0
202103190340 ,0
202103190350 ,0
202103190400 ,0
202103190410 ,0
202103190420 ,0
202103190430 ,0
202103190440 ,0
202103190450 ,0
202103190500 ,0
202103190510 ,0
202103190520 ,0
202103190530 ,0
202103190540 ,0
202103190550 ,0
202103190600 ,0
202103190610 ,0
202103190620 ,0
202103190630 ,0
202103190640 ,0
202103190650 ,0
202103190700 ,0
202103190710 ,0
202103190720 ,0
202103190730 ,0
202103190740 ,0
202103190750 ,0
202103190800 ,0
202103190810 ,0
202103190820 ,0
202103190830 ,0
202103190840 ,0
202103190850 ,0
202103190900 ,0
202103190910 ,0
202103190920 ,0
202103190930 ,0
202103190940 ,0
202103190950 ,0
202103191000 ,0
202103191010 ,0
202103191020 ,0
202103191030 ,0
202103191040 ,0
202103191050 ,0
202103191100 ,0
202103191110 ,0
202103191120 ,0
202103191130 ,0
202103191140 ,0
202103191150 ,0
202103191200 ,0
202103191210 ,0
202103191220 ,0
202103191230 ,0
202103191240 ,0
202103191250 ,0
202103191300 ,0
202103191310 ,0
202103191320 ,0
202103191330 ,0
202103191340 ,0
202103191350 ,0
202103191400 ,0
202103191410 ,0
202103191420 ,0
202103191430 ,0
202103191440 ,0
202103191450 ,0
202103191500 ,0
202103191510 ,0
202103191520 ,0
202103191530 ,0
202103191540 ,0
202103191550 ,0
202103191600 ,0
202103191610 ,0
202103191620 ,0
202103191630 ,0
202103191640 ,0
202103191650 ,0
202103191700 ,0
202103191710 ,0
202103191720 ,0
202103191730 ,0
202103191740 ,0
202103191750 ,0
202103191800 ,0
202103191810 ,0
202103191820 ,0
202103191830 ,0
202103191840 ,0
202103191850 ,0
202103191900 ,0
202103191910 ,0
202103191920 ,0
202103191930 ,0
202103191940 ,0
202103191950 ,0
202103192000 ,0
202103192010 ,0
202103192020 ,0
202103192030 ,0
202103192040 ,0
202103192050 ,0
202103192100 ,0
202103192110 ,0
202103192120 ,0
202103192130 ,0
202103192140 ,0
202103192150 ,0
202103192200 ,0
202103192210 ,0
202103192220 ,0
202103192230 ,0
202103192240 ,0
202103192250 ,0
202103192300 ,0
202103192310 ,0
202103192320 ,0
202103192330 ,0
202103192340 ,0
202103192350 ,0
202103192400 ,0
202103200010 ,0
202103200020 ,0
202103200030 ,0
202103200040 ,0
202103200050 ,0
202103200100 ,0
202103200110 ,0
202103200120 ,0
202103200130 ,0
202103200140 ,1
202103200150 ,0
202103200200 ,0
202103200210 ,0
202103200220 ,0
202103200230 ,0
202103200240 ,0
202103200250 ,0
202103200300 ,0
202103200310 ,0
202103200320 ,0
202103200330 ,0
202103200340 ,0
202103200350 ,0
202103200400 ,0
202103200410 ,0
202103200420 ,1
202103200430 ,0
202103200440 ,1
202103200450 ,0
202103200500 ,0
202103200510 ,0
202103200520 ,0
202103200530 ,0
202103200540 ,0
202103200550 ,1
202103200600 ,0
202103200610 ,1
202103200620 ,0
202103200630 ,1
202103200640 ,0
202103200650 ,2
202103200700 ,1
202103200710 ,1
202103200720 ,0
202103200730 ,1
202103200740 ,0
202103200750 ,0
202103200800 ,0
202103200810 ,0
202103200820 ,0
202103200830 ,0
202103200840 ,1
202103200850 ,0
202103200900 ,0
202103200910 ,0
202103200920 ,0
202103200930 ,0
202103200940 ,0
202103200950 ,0
202103201000 ,0
202103201010 ,0
202103201020 ,0
202103201030 ,0
202103201040 ,0
202103201050 ,0
202103201100 ,1
202103201110 ,0
202103201120 ,0
202103201130 ,0
202103201140 ,0
202103201150 ,0
